incident_id,created_date,resolved_date,status,priority,resolution_time,category_id,service_id,client_id
362,2024-08-22 02:18:36,,Open,High,,3,2,24
363,2024-06-15 14:01:30,2024-06-15 15:01:30,Closed,Critical,3600.0,3,3,57
364,2024-07-15 12:55:08,2024-07-17 07:55:08,Resolved,Medium,154800.0,4,4,75
365,2024-01-07 23:06:47,2024-01-08 07:06:47,Resolved,High,28800.0,4,4,95
366,2024-06-12 20:11:39,2024-06-13 00:11:39,Resolved,Critical,14400.0,1,3,44
367,2024-05-20 21:57:46,2024-05-20 23:57:46,Closed,Critical,7200.0,2,1,76
368,2024-04-04 15:09:41,,Open,Low,,1,5,66
369,2024-08-14 01:49:23,,Open,Low,,2,4,60
370,2024-10-12 19:47:03,,Open,High,,3,1,73
371,2024-02-02 19:18:30,2024-02-04 15:18:30,Resolved,Medium,158400.0,3,2,61
372,2024-05-13 18:17:36,2024-05-14 04:17:36,Closed,High,36000.0,3,3,15
373,2024-03-01 15:29:57,2024-03-02 09:29:57,Closed,High,64800.0,1,4,97
374,2024-10-19 20:22:16,2024-10-26 08:22:16,Resolved,Low,561600.0,4,3,60
375,2024-10-29 02:53:49,,In Progress,Low,,1,2,4
376,2024-06-15 19:27:31,,In Progress,Low,,1,4,19
377,2024-05-24 23:59:17,,Open,Low,,4,5,52
378,2024-07-09 19:20:23,2024-07-09 21:20:23,Resolved,Critical,7200.0,1,3,42
379,2024-06-30 17:09:38,2024-06-30 20:09:38,Closed,Critical,10800.0,3,3,55
380,2024-03-08 14:34:26,,In Progress,Medium,,1,4,47
381,2024-04-25 05:12:19,2024-04-25 10:12:19,Closed,High,18000.0,3,2,61
382,2024-08-03 15:47:54,,In Progress,High,,2,5,35
383,2024-02-17 17:45:18,,Open,High,,2,4,21
384,2024-02-24 19:41:12,,Open,Medium,,4,4,43
385,2024-09-23 03:07:59,2024-09-23 04:07:59,Closed,Critical,3600.0,2,3,23
386,2024-08-30 22:31:29,2024-08-31 05:31:29,Closed,High,25200.0,1,5,74
387,2024-01-10 17:06:21,2024-01-10 19:06:21,Closed,Critical,7200.0,2,3,74
388,2024-01-25 15:04:44,,Open,High,,2,4,74
389,2024-02-26 05:21:40,2024-02-29 01:21:40,Closed,Medium,244800.0,2,3,33
390,2024-08-10 08:03:06,,Open,Low,,3,2,41
391,2024-10-12 03:18:13,2024-10-18 19:18:13,Closed,Low,576000.0,2,3,43
392,2024-05-06 02:05:25,,In Progress,Low,,2,4,33
393,2024-04-02 15:16:35,2024-04-03 11:16:35,Closed,High,72000.0,1,3,10
394,2024-08-23 04:14:07,,In Progress,Low,,4,3,13
395,2024-03-07 16:00:25,2024-03-07 20:00:25,Resolved,Critical,14400.0,4,5,1
396,2024-06-09 05:45:43,,Open,Medium,,4,5,95
397,2024-05-01 02:07:25,,In Progress,High,,1,3,77
398,2024-07-06 07:30:45,2024-07-06 11:30:45,Closed,Critical,14400.0,4,4,89
399,2024-07-11 02:31:51,2024-07-17 11:31:51,Resolved,Low,550800.0,2,3,80
400,2024-01-10 01:44:37,2024-01-10 14:44:37,Resolved,High,46800.0,4,1,73
401,2024-01-31 21:34:54,2024-02-02 01:34:54,Resolved,Low,100800.0,3,1,29
402,2024-09-20 13:08:03,,In Progress,High,,3,2,3
403,2024-04-30 23:06:28,2024-05-06 08:06:28,Resolved,Low,464400.0,2,4,3
404,2024-08-23 23:48:05,2024-08-24 00:48:05,Closed,High,3600.0,3,2,78
405,2024-04-18 20:56:32,,Open,Medium,,4,1,19
406,2024-08-26 18:55:53,,In Progress,Medium,,4,3,29
407,2024-05-02 04:14:21,2024-05-02 05:14:21,Resolved,Critical,3600.0,3,1,95
408,2024-04-17 11:40:06,2024-04-19 10:40:06,Closed,Low,169200.0,2,3,4
409,2024-06-18 22:01:19,,In Progress,High,,4,4,62
410,2024-05-06 15:37:54,,In Progress,Medium,,4,2,86
411,2024-07-28 15:56:21,,In Progress,Critical,,3,1,51
412,2024-08-23 07:44:21,2024-08-23 09:44:21,Resolved,Critical,7200.0,1,1,44
413,2024-01-30 16:51:21,,In Progress,High,,4,1,6
414,2024-02-27 09:06:29,,Open,Low,,1,4,24
415,2024-04-25 01:18:17,2024-04-29 11:18:17,Closed,Low,381600.0,3,1,20
416,2024-08-09 20:13:47,2024-08-09 22:13:47,Resolved,Medium,7200.0,1,2,31
417,2024-04-15 13:31:28,2024-04-17 14:31:28,Resolved,Medium,176400.0,1,2,54
418,2024-10-28 21:25:42,2024-11-03 13:25:42,Resolved,Low,489600.0,3,5,8
419,2024-09-09 07:07:25,,Open,High,,3,3,73
420,2024-05-03 14:30:25,2024-05-06 10:30:25,Resolved,Medium,244800.0,4,5,77
421,2024-03-29 18:58:09,2024-03-29 20:58:09,Closed,High,7200.0,2,3,7
422,2024-10-01 01:31:34,2024-10-06 01:31:34,Closed,Low,432000.0,2,3,81
423,2024-05-16 04:51:57,2024-05-16 12:51:57,Closed,Low,28800.0,4,4,68
424,2024-07-08 15:04:18,,Open,Medium,,3,1,50
425,2024-08-05 20:56:14,,In Progress,Critical,,2,1,11
426,2024-07-19 00:46:00,,Open,High,,1,4,9
427,2024-09-25 09:48:22,2024-09-26 02:48:22,Resolved,Low,61200.0,2,4,74
428,2024-02-09 20:24:49,,Open,High,,1,5,20
429,2024-06-14 16:31:49,,In Progress,Low,,3,5,3
430,2024-03-21 06:50:11,,In Progress,Medium,,3,3,43
431,2024-02-01 09:23:18,2024-02-02 04:23:18,Closed,High,68400.0,3,1,47
432,2024-08-21 07:26:11,,Open,Critical,,1,4,32
433,2024-02-21 00:09:03,,Open,Medium,,2,4,67
434,2024-02-25 04:03:53,2024-02-25 20:03:53,Resolved,High,57600.0,4,3,58
435,2024-08-23 23:29:33,2024-08-27 08:29:33,Closed,Low,291600.0,2,1,11
436,2024-04-01 08:03:13,2024-04-01 10:03:13,Closed,Critical,7200.0,2,3,75
437,2024-02-23 13:17:35,,In Progress,Medium,,2,2,16
438,2024-07-08 16:35:38,,In Progress,High,,4,1,18
439,2024-01-14 04:52:06,2024-01-17 03:52:06,Resolved,Medium,255600.0,1,5,8
440,2024-03-02 13:29:33,2024-03-02 15:29:33,Resolved,Critical,7200.0,2,3,75
441,2024-05-11 06:04:57,2024-05-11 18:04:57,Resolved,High,43200.0,4,2,73
442,2024-01-10 04:50:44,,Open,Low,,4,3,98
443,2024-05-25 04:24:50,2024-05-28 03:24:50,Closed,Medium,255600.0,3,4,4
444,2024-09-17 07:31:47,2024-09-17 11:31:47,Closed,High,14400.0,4,2,1
445,2024-09-18 09:24:47,,Open,High,,2,2,40
446,2024-03-26 17:44:32,,Open,High,,3,4,77
447,2024-04-25 23:06:47,,Open,Critical,,1,2,87
448,2024-08-01 12:03:02,2024-08-01 13:03:02,Resolved,Critical,3600.0,1,2,7
449,2024-10-23 11:14:06,,Open,Medium,,3,3,22
450,2024-03-24 14:03:05,,In Progress,Critical,,2,4,6
451,2024-03-09 07:28:30,,In Progress,High,,4,4,28
452,2024-09-11 09:13:37,,In Progress,High,,3,5,89
453,2024-08-30 00:16:04,,Open,Low,,2,4,79
454,2024-09-21 12:51:26,2024-09-22 05:51:26,Closed,High,61200.0,1,2,62
455,2024-06-28 06:43:29,,Open,Medium,,3,3,59
456,2024-03-05 07:05:34,2024-03-06 07:05:34,Resolved,Medium,86400.0,1,2,42
457,2024-08-10 23:07:06,2024-08-13 08:07:06,Closed,Medium,205200.0,2,4,1
458,2024-01-28 00:33:28,,In Progress,High,,4,5,36
459,2024-04-11 17:45:50,,Open,Critical,,3,1,59
460,2024-02-23 10:16:51,,Open,Medium,,2,1,79
461,2024-01-14 20:01:55,,Open,Low,,1,5,55
462,2024-08-04 12:17:39,2024-08-05 10:17:39,Resolved,High,79200.0,4,4,41
463,2024-07-07 22:47:57,2024-07-08 11:47:57,Closed,High,46800.0,2,4,58
464,2024-06-12 08:48:27,2024-06-14 05:48:27,Resolved,Low,162000.0,4,5,32
465,2024-03-07 22:30:57,,In Progress,Low,,3,5,90
466,2024-09-22 05:02:46,,In Progress,Critical,,1,3,5
467,2024-08-29 14:46:25,2024-08-30 10:46:25,Resolved,Low,72000.0,4,2,11
468,2024-05-10 07:25:23,,Open,High,,2,1,45
469,2024-07-28 06:46:11,2024-07-28 09:46:11,Closed,Critical,10800.0,4,3,34
470,2024-08-16 18:18:41,2024-08-16 22:18:41,Resolved,Critical,14400.0,2,5,23
471,2024-07-05 04:30:09,,Open,High,,1,1,5
472,2024-08-16 03:01:09,,In Progress,Critical,,2,5,41
473,2024-08-24 17:37:22,,Open,Low,,3,2,9
474,2024-06-28 14:35:09,,Open,High,,3,3,89
475,2024-01-04 06:25:14,2024-01-07 22:25:14,Closed,Low,316800.0,1,1,57
476,2024-02-29 14:21:09,,Open,Medium,,3,2,34
477,2024-10-18 07:39:02,,In Progress,Medium,,1,3,61
478,2024-06-30 16:23:03,2024-07-01 08:23:03,Closed,Medium,57600.0,2,5,23
479,2024-06-12 22:13:40,2024-06-13 01:13:40,Closed,Critical,10800.0,3,5,18
480,2024-08-26 18:04:22,2024-08-26 22:04:22,Resolved,Critical,14400.0,4,2,44
481,2024-08-15 15:41:58,2024-08-16 03:41:58,Closed,Medium,43200.0,1,1,46
482,2024-06-18 23:35:52,,Open,Critical,,2,1,26
483,2024-03-07 09:52:28,,Open,Low,,4,1,82
484,2024-07-13 15:25:59,,In Progress,High,,2,3,13
485,2024-06-29 09:24:35,2024-07-01 23:24:35,Resolved,Medium,223200.0,4,1,80
486,2024-04-23 00:32:26,,In Progress,Critical,,2,5,83
487,2024-01-06 13:01:54,2024-01-13 11:01:54,Resolved,Low,597600.0,1,4,2
488,2024-10-03 01:45:11,2024-10-03 05:45:11,Closed,Critical,14400.0,1,3,99
489,2024-04-29 07:46:56,,Open,Critical,,2,1,86
490,2024-01-02 03:22:48,2024-01-05 20:22:48,Closed,Low,320400.0,4,2,40
491,2024-08-12 19:10:24,,In Progress,Critical,,3,3,93
492,2024-04-25 01:05:19,2024-04-25 05:05:19,Resolved,Critical,14400.0,1,5,58
493,2024-09-22 23:30:16,2024-09-23 00:30:16,Closed,Critical,3600.0,3,2,97
494,2024-05-09 16:21:00,2024-05-10 16:21:00,Closed,Medium,86400.0,3,3,72
495,2024-01-14 11:22:51,,Open,Low,,4,5,84
496,2024-08-12 10:45:07,,Open,Low,,3,4,12
497,2024-04-30 07:22:39,,In Progress,Critical,,4,4,56
498,2024-05-14 00:07:40,,Open,Medium,,2,3,62
499,2024-04-10 21:25:20,2024-04-10 22:25:20,Resolved,Critical,3600.0,4,3,35
500,2024-04-17 12:06:07,2024-04-17 22:06:07,Closed,High,36000.0,3,3,9
501,2024-03-09 14:11:59,2024-03-10 22:11:59,Closed,Medium,115200.0,1,4,97
502,2024-10-28 05:07:07,,In Progress,Critical,,4,5,76
503,2024-07-06 02:35:28,,Open,Medium,,1,3,81
504,2024-07-07 00:57:04,2024-07-07 01:57:04,Closed,Low,3600.0,2,3,44
505,2024-04-27 08:54:05,2024-04-27 10:54:05,Resolved,High,7200.0,1,2,37
506,2024-04-13 00:55:28,,Open,Medium,,1,1,35
507,2024-04-12 23:12:53,,In Progress,Low,,3,1,22
508,2024-07-04 15:28:21,2024-07-05 13:28:21,Resolved,Low,79200.0,3,1,4
509,2024-03-23 21:08:01,,In Progress,Low,,2,2,75
510,2024-05-03 19:41:26,,Open,Critical,,4,1,55
511,2024-02-27 18:17:57,,Open,Medium,,1,3,94
512,2024-02-10 12:50:37,,In Progress,High,,3,4,6
513,2024-04-03 12:36:28,2024-04-04 00:36:28,Resolved,High,43200.0,1,4,56
514,2024-09-24 05:52:21,,In Progress,High,,3,3,94
515,2024-08-18 18:06:29,2024-08-18 22:06:29,Closed,Critical,14400.0,1,3,62
516,2024-06-13 02:47:18,,Open,High,,4,2,66
517,2024-04-19 21:35:18,2024-04-22 01:35:18,Closed,Low,187200.0,1,2,31
518,2024-06-06 12:49:12,,In Progress,Low,,3,1,62
519,2024-10-17 08:10:34,2024-10-17 09:10:34,Closed,Critical,3600.0,1,4,31
520,2024-09-25 06:43:49,,In Progress,Medium,,2,3,100
521,2024-03-29 05:54:42,2024-03-29 08:54:42,Resolved,Critical,10800.0,1,2,55
522,2024-02-09 17:07:58,,Open,Critical,,4,3,34
523,2024-10-29 16:47:14,2024-10-30 04:47:14,Closed,High,43200.0,1,2,30
524,2024-03-24 11:09:30,2024-03-24 14:09:30,Closed,Critical,10800.0,2,5,32
525,2024-10-06 07:58:23,,Open,Low,,1,5,4
526,2024-01-24 20:02:45,2024-01-25 07:02:45,Resolved,Low,39600.0,3,1,14
527,2024-02-05 03:13:57,2024-02-11 17:13:57,Closed,Low,568800.0,3,5,64
528,2024-01-02 08:51:06,,Open,Low,,2,3,51
529,2024-05-31 19:33:26,2024-06-01 17:33:26,Closed,High,79200.0,2,5,13
530,2024-04-21 01:32:44,2024-04-22 01:32:44,Resolved,Medium,86400.0,4,4,32
531,2024-10-25 04:20:28,,In Progress,Low,,2,5,57
532,2024-10-30 07:44:51,2024-10-30 13:44:51,Closed,High,21600.0,3,5,2
533,2024-02-05 21:24:25,,Open,Low,,1,3,48
534,2024-01-13 19:04:50,2024-01-13 20:04:50,Closed,Critical,3600.0,4,1,58
535,2024-06-18 05:00:45,,Open,Critical,,1,2,84
536,2024-04-19 17:55:40,,Open,Medium,,3,1,79
537,2024-04-06 06:27:45,,Open,High,,4,5,43
538,2024-09-01 01:47:55,2024-09-01 13:47:55,Resolved,High,43200.0,1,2,92
539,2024-02-05 21:51:03,,Open,Medium,,3,4,61
540,2024-05-07 13:12:09,,Open,Low,,4,2,78
541,2024-09-03 11:46:39,2024-09-03 12:46:39,Resolved,High,3600.0,2,1,79
542,2024-07-28 23:48:06,2024-07-31 21:48:06,Resolved,Medium,252000.0,4,1,16
543,2024-08-11 05:18:04,2024-08-11 23:18:04,Closed,Medium,64800.0,3,5,70
544,2024-07-10 04:51:21,2024-07-10 15:51:21,Closed,High,39600.0,1,5,70
545,2024-04-29 03:06:01,,In Progress,Medium,,2,5,29
546,2024-04-22 00:36:09,,Open,High,,2,1,92
547,2024-10-29 21:28:26,,In Progress,Medium,,4,1,31
548,2024-06-27 15:05:08,,Open,Low,,3,1,6
549,2024-06-26 06:28:36,,In Progress,Low,,3,4,86
550,2024-09-12 02:17:01,2024-09-15 22:17:01,Resolved,Low,331200.0,3,4,31
551,2024-02-27 17:25:19,,In Progress,Medium,,4,1,4
552,2024-05-07 01:11:45,2024-05-09 09:11:45,Resolved,Medium,201600.0,2,2,86
553,2024-10-18 13:03:17,,Open,High,,2,5,33
554,2024-05-08 17:15:19,,Open,High,,3,4,13
555,2024-01-12 08:49:49,2024-01-16 09:49:49,Resolved,Low,349200.0,3,2,79
556,2024-06-21 13:03:25,,In Progress,Low,,1,5,4
557,2024-04-28 12:41:44,,Open,Medium,,4,3,49
558,2024-03-19 09:54:01,,Open,Medium,,4,4,24
559,2024-03-08 18:32:45,2024-03-10 08:32:45,Closed,Medium,136800.0,3,2,43
560,2024-10-10 09:41:32,,Open,High,,3,4,35
561,2024-01-14 17:45:54,2024-01-14 20:45:54,Resolved,Critical,10800.0,4,2,49
562,2024-06-24 09:09:04,2024-06-28 07:09:04,Closed,Low,338400.0,4,5,95
563,2024-09-05 03:23:08,2024-09-05 04:23:08,Resolved,Critical,3600.0,3,5,47
564,2024-07-01 22:26:45,2024-07-02 06:26:45,Closed,High,28800.0,1,5,33
565,2024-04-30 02:49:14,2024-05-02 03:49:14,Resolved,Medium,176400.0,1,4,19
566,2024-06-04 09:39:05,,In Progress,Low,,3,4,46
567,2024-08-03 22:54:30,2024-08-04 18:54:30,Resolved,High,72000.0,2,4,20
568,2024-08-09 05:25:00,,Open,Medium,,3,4,36
569,2024-03-12 09:24:54,,In Progress,Critical,,2,2,66
570,2024-10-23 17:46:23,2024-10-25 16:46:23,Closed,Medium,169200.0,3,4,23
571,2024-01-06 03:49:13,,Open,High,,1,2,22
572,2024-02-11 23:48:46,,In Progress,Medium,,3,1,88
573,2024-03-11 01:18:32,,In Progress,Low,,4,1,11
574,2024-08-16 20:40:37,2024-08-17 06:40:37,Closed,High,36000.0,1,4,100
575,2024-01-01 07:53:24,,Open,Medium,,2,5,81
576,2024-04-27 14:16:50,2024-04-28 14:16:50,Closed,Medium,86400.0,2,4,17
577,2024-01-02 11:36:10,,Open,Medium,,3,1,4
578,2024-07-08 12:23:01,2024-07-15 11:23:01,Resolved,Low,601200.0,1,2,32
579,2024-05-07 10:25:26,2024-05-07 12:25:26,Closed,Critical,7200.0,1,4,78
580,2024-09-10 19:25:54,,In Progress,High,,4,2,86
581,2024-05-09 03:52:04,2024-05-12 02:52:04,Closed,Low,255600.0,4,3,60
582,2024-01-27 00:05:00,,Open,Critical,,2,5,88
583,2024-10-06 17:58:11,,In Progress,Low,,2,4,41
584,2024-07-15 06:59:03,,Open,High,,4,3,94
585,2024-10-11 13:41:17,,In Progress,Critical,,3,3,14
586,2024-01-22 07:55:38,2024-01-29 06:55:38,Resolved,Low,601200.0,2,1,18
587,2024-01-03 13:41:00,2024-01-04 10:41:00,Closed,High,75600.0,1,1,100
588,2024-02-06 13:27:49,2024-02-06 14:27:49,Closed,Critical,3600.0,2,4,48
589,2024-06-25 19:57:57,,Open,High,,1,4,82
590,2024-02-19 06:05:41,2024-02-19 10:05:41,Closed,Critical,14400.0,2,4,54
591,2024-05-07 09:04:21,2024-05-07 21:04:21,Resolved,High,43200.0,4,3,55
592,2024-10-19 05:22:57,,In Progress,Low,,4,4,17
593,2024-10-29 20:57:08,2024-11-01 17:57:08,Closed,Medium,248400.0,4,1,80
594,2024-06-11 03:54:46,2024-06-14 16:54:46,Resolved,Low,306000.0,3,3,25
595,2024-02-04 10:49:51,,Open,Low,,4,4,49
596,2024-06-29 08:14:20,,In Progress,Critical,,4,1,12
597,2024-07-01 01:57:17,,In Progress,Low,,4,1,64
598,2024-05-21 15:22:32,,Open,Medium,,1,1,46
599,2024-10-24 15:13:58,2024-10-25 07:13:58,Resolved,Low,57600.0,3,5,66
600,2024-06-25 14:24:13,,Open,Critical,,3,1,71
601,2024-10-17 21:07:24,2024-10-23 11:07:24,Resolved,Low,482400.0,4,1,82
602,2024-02-14 17:56:17,2024-02-16 13:56:17,Closed,Low,158400.0,2,2,7
603,2024-01-03 20:49:44,,Open,Medium,,3,3,94
604,2024-04-13 11:53:35,,Open,Low,,3,5,85
605,2024-07-14 14:22:48,,In Progress,High,,1,4,53
606,2024-09-04 02:01:27,,In Progress,Low,,2,2,79
607,2024-06-28 12:55:47,,Open,Low,,1,2,59
608,2024-06-10 10:29:21,,Open,Low,,1,1,18
609,2024-05-31 08:26:10,2024-06-05 09:26:10,Resolved,Low,435600.0,2,1,33
610,2024-05-13 17:27:54,,In Progress,Medium,,3,1,24
611,2024-02-07 23:21:29,2024-02-08 02:21:29,Closed,High,10800.0,1,4,28
612,2024-07-19 04:57:13,,Open,Medium,,4,2,86
613,2024-05-08 19:05:52,,Open,Medium,,3,1,61
614,2024-02-13 02:44:27,,In Progress,High,,2,1,98
615,2024-08-30 12:42:41,2024-09-03 03:42:41,Closed,Low,313200.0,4,2,31
616,2024-10-27 15:23:04,,In Progress,Medium,,3,4,37
617,2024-07-06 11:44:41,2024-07-11 14:44:41,Resolved,Low,442800.0,4,2,35
618,2024-04-22 12:30:45,,Open,Low,,4,5,88
619,2024-02-09 20:18:26,2024-02-10 18:18:26,Resolved,High,79200.0,2,4,44
620,2024-09-18 12:25:35,2024-09-23 05:25:35,Resolved,Low,406800.0,3,5,93
621,2024-02-07 02:54:38,2024-02-13 00:54:38,Closed,Low,511200.0,1,1,3
622,2024-01-22 15:13:20,,In Progress,High,,1,1,11
623,2024-06-23 14:31:47,,In Progress,Critical,,4,4,91
624,2024-10-13 19:13:41,,In Progress,High,,4,4,54
625,2024-08-07 01:39:38,2024-08-07 04:39:38,Resolved,Critical,10800.0,1,1,51
626,2024-01-24 10:54:29,2024-01-24 17:54:29,Resolved,Low,25200.0,3,3,45
627,2024-06-21 12:55:35,2024-06-22 03:55:35,Closed,High,54000.0,2,3,19
628,2024-01-27 10:38:47,2024-02-01 16:38:47,Resolved,Low,453600.0,2,4,41
629,2024-01-05 14:21:27,,In Progress,High,,2,3,71
630,2024-02-21 20:39:01,,In Progress,Critical,,4,3,91
631,2024-06-04 08:01:42,2024-06-06 11:01:42,Resolved,Low,183600.0,2,3,55
632,2024-08-27 01:46:30,2024-08-27 02:46:30,Resolved,Critical,3600.0,2,5,40
633,2024-07-12 10:04:32,2024-07-12 13:04:32,Resolved,High,10800.0,4,5,76
634,2024-04-04 13:43:57,2024-04-07 06:43:57,Resolved,Medium,234000.0,4,5,86
635,2024-04-27 15:03:03,,Open,Low,,3,2,48
636,2024-03-15 16:04:51,,In Progress,Medium,,3,5,90
637,2024-10-24 10:53:49,,Open,Medium,,4,1,8
638,2024-04-26 14:46:38,2024-04-26 15:46:38,Closed,Critical,3600.0,2,2,78
639,2024-04-25 14:32:34,,Open,High,,4,2,26
640,2024-07-31 18:44:53,2024-07-31 22:44:53,Closed,Critical,14400.0,1,5,85
641,2024-03-27 13:47:30,2024-04-02 08:47:30,Closed,Low,500400.0,3,1,53
642,2024-04-04 09:58:14,,In Progress,Medium,,2,2,90
643,2024-10-09 22:01:44,,In Progress,Medium,,3,5,42
644,2024-07-27 20:29:06,2024-07-28 08:29:06,Resolved,Medium,43200.0,2,2,48
645,2024-06-24 20:58:08,2024-06-24 21:58:08,Closed,Low,3600.0,1,3,53
646,2024-06-11 05:56:03,,In Progress,High,,1,1,77
647,2024-05-01 17:40:08,2024-05-02 05:40:08,Resolved,Medium,43200.0,3,5,48
648,2024-02-22 17:42:19,,Open,Medium,,2,4,51
649,2024-09-19 23:54:58,2024-09-22 10:54:58,Closed,Medium,212400.0,4,4,73
650,2024-07-07 03:45:13,,Open,Medium,,2,2,83
651,2024-03-28 08:51:12,2024-03-29 23:51:12,Resolved,Medium,140400.0,2,4,3
652,2024-04-22 07:29:43,,In Progress,Critical,,4,4,22
653,2024-06-01 13:42:44,,In Progress,Medium,,1,4,2
654,2024-10-10 04:17:10,2024-10-16 06:17:10,Resolved,Low,525600.0,2,2,12
655,2024-05-16 13:00:04,2024-05-18 09:00:04,Resolved,Low,158400.0,3,5,22
656,2024-05-01 01:19:06,2024-05-01 14:19:06,Resolved,Medium,46800.0,3,4,7
657,2024-10-20 14:49:37,2024-10-21 10:49:37,Closed,High,72000.0,2,4,49
658,2024-04-28 14:40:41,,Open,Medium,,3,3,95
659,2024-05-31 01:48:50,,Open,High,,3,2,58
660,2024-08-29 18:59:34,2024-08-29 20:59:34,Resolved,Low,7200.0,4,1,23
661,2024-02-09 13:08:16,2024-02-13 01:08:16,Resolved,Low,302400.0,1,2,88
662,2024-07-13 12:21:20,,In Progress,Low,,3,5,30
663,2024-04-02 09:18:28,,In Progress,Medium,,4,3,70
664,2024-08-27 19:53:03,2024-08-30 20:53:03,Resolved,Low,262800.0,2,3,25
665,2024-05-19 08:52:02,2024-05-20 00:52:02,Resolved,Low,57600.0,1,3,16
666,2024-09-24 10:38:53,2024-09-24 12:38:53,Resolved,Critical,7200.0,3,2,16
667,2024-02-29 01:32:03,2024-02-29 05:32:03,Closed,Critical,14400.0,3,1,93
668,2024-02-01 14:36:29,,Open,Low,,3,4,41
669,2024-04-18 04:29:29,,In Progress,Critical,,3,1,15
670,2024-10-11 17:43:04,,In Progress,Medium,,1,1,35
671,2024-09-24 09:11:25,,Open,Medium,,4,1,79
672,2024-05-15 05:14:20,2024-05-16 11:14:20,Closed,Medium,108000.0,4,1,85
673,2024-10-27 13:22:59,2024-10-29 17:22:59,Resolved,Low,187200.0,1,5,91
674,2024-10-27 03:30:35,,Open,Critical,,1,4,94
675,2024-10-28 20:21:09,2024-10-29 17:21:09,Closed,High,75600.0,3,4,98
676,2024-07-10 11:50:10,,In Progress,Low,,4,2,66
677,2024-06-27 06:15:59,2024-06-29 04:15:59,Resolved,Low,165600.0,4,4,80
678,2024-09-17 10:16:24,,Open,Low,,4,2,78
679,2024-09-12 13:49:11,,In Progress,Low,,3,2,69
680,2024-10-20 10:59:45,,Open,High,,1,1,57
681,2024-03-23 12:40:25,,Open,High,,3,3,9
682,2024-07-16 08:35:25,2024-07-16 20:35:25,Closed,Medium,43200.0,3,3,4
683,2024-04-10 19:00:31,,In Progress,Medium,,3,2,22
684,2024-01-25 10:15:57,,Open,High,,2,5,50
685,2024-05-28 07:48:38,,In Progress,Low,,3,1,91
686,2024-06-18 19:56:12,,In Progress,High,,2,1,20
687,2024-10-08 07:34:18,,In Progress,Critical,,1,4,6
688,2024-09-22 00:02:03,,In Progress,High,,3,3,44
689,2024-02-18 20:54:38,2024-02-19 14:54:38,Closed,High,64800.0,3,2,25
690,2024-01-28 11:45:54,,In Progress,Low,,3,4,34
691,2024-03-01 01:52:27,,Open,High,,4,4,48
692,2024-07-16 03:52:03,,In Progress,Medium,,2,3,30
693,2024-02-26 03:31:46,2024-02-26 04:31:46,Closed,Critical,3600.0,2,5,13
694,2024-05-08 12:44:04,2024-05-08 18:44:04,Resolved,High,21600.0,1,5,91
695,2024-09-29 11:31:11,,Open,Medium,,1,4,69
696,2024-10-05 07:17:32,2024-10-05 08:17:32,Closed,Critical,3600.0,1,4,59
697,2024-01-22 22:25:23,2024-01-23 02:25:23,Resolved,Critical,14400.0,1,4,15
698,2024-05-28 23:27:27,2024-05-31 22:27:27,Closed,Medium,255600.0,3,1,75
699,2024-06-22 09:34:10,,Open,Critical,,1,2,49
700,2024-09-23 10:16:29,2024-09-24 02:16:29,Resolved,Low,57600.0,1,5,30
701,2024-09-22 00:37:07,,Open,High,,3,1,60
702,2024-03-30 09:09:55,2024-03-30 10:09:55,Closed,Critical,3600.0,4,5,21
703,2024-09-28 15:04:14,,In Progress,Medium,,3,5,43
704,2024-07-21 23:05:44,,In Progress,Medium,,1,5,98
705,2024-01-26 21:07:43,,In Progress,Critical,,4,2,81
706,2024-02-12 16:20:28,2024-02-13 11:20:28,Resolved,Medium,68400.0,3,3,12
707,2024-09-25 07:16:51,2024-09-25 08:16:51,Closed,Critical,3600.0,4,1,60
708,2024-02-29 19:36:15,,In Progress,High,,1,5,88
709,2024-04-27 20:41:19,,Open,Low,,2,5,1
710,2024-06-22 02:58:00,,Open,Critical,,3,3,49
711,2024-01-02 23:53:53,,In Progress,Low,,2,4,15
712,2024-05-03 23:55:56,2024-05-04 21:55:56,Closed,High,79200.0,2,1,19
713,2024-03-02 15:55:53,,Open,Critical,,3,2,53
714,2024-08-23 06:17:26,2024-08-25 21:17:26,Closed,Medium,226800.0,1,4,81
715,2024-03-10 05:21:40,,Open,High,,4,4,55
716,2024-06-02 11:34:51,,Open,High,,1,4,63
717,2024-09-12 00:53:59,2024-09-12 23:53:59,Resolved,High,82800.0,1,3,22
718,2024-08-07 02:18:32,,Open,High,,1,5,27
719,2024-04-27 00:11:47,2024-04-27 02:11:47,Closed,Critical,7200.0,4,5,1
720,2024-10-23 23:13:47,,In Progress,Low,,4,4,34
721,2024-08-20 12:06:27,2024-08-22 11:06:27,Resolved,Medium,169200.0,4,1,39
722,2024-02-25 04:38:01,,Open,Low,,2,5,16
723,2024-01-18 03:31:22,,In Progress,Medium,,2,2,46
724,2024-04-22 01:53:06,2024-04-22 14:53:06,Resolved,High,46800.0,4,4,44
725,2024-03-02 04:29:15,,In Progress,High,,1,5,30
726,2024-05-30 11:55:41,,Open,Medium,,1,5,67
727,2024-01-12 15:29:30,,In Progress,Low,,1,2,24
728,2024-01-23 06:05:58,2024-01-25 16:05:58,Closed,Medium,208800.0,2,1,5
729,2024-04-12 02:42:48,,In Progress,Critical,,3,3,49
